file,relative_path,label,speaker,gender,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
G3001_1_S0124.wav,Genuine\Male\G3001,1,G3001,Male,37.023197,0.04461505,35.39243,37.51922,38.417564,3.025135,25.673325,13.393807,29.521374,23.977585,0.54923344,1.1765724,0.016165905,0.246759,1.2778133,1.2616475,6.215882,3.5174384,8.286543,6.0511937,0.19158366,1.3583525,20.193356,0.63162786,4.0908103,3.797512,-5.9878774,-3.4310033,-7.1614347,-1.6911184,0.019175956,1.6425399,0.6823209,1.2790663,10.968646,0.27586153,6.3078294,1.7676579,25.74186,0.40528163,641.7976,0.32272524,1470.7244,0.16489431,-117.70338,-0.8080876,1679.3672,0.14704345,1104.5453,0.37195787,-115.24018,-0.7806713,2734.1648,0.10201307,961.13965,0.39074814,-118.57678,-0.72673136,-15.311614,-0.46959668,26.490856,0.29204783,0.082339555,0.2667255,-0.021625336,-0.75548816,0.3586848,0.6952996,27.17961,0.37599894,1.8808302,9.832846,-9.911446,-2.8274112,-13.057151,-1.0655636,-9.744854,19.297285,0.024634074,0.011159553,0.047956783,2.0588236,1.1940299,0.3825,0.18253423,0.346,0.19905777,-21.3883
G3001_1_S0127.wav,Genuine\Male\G3001,1,G3001,Male,35.965446,0.07918227,32.96561,36.28427,38.903877,5.9382668,43.301205,20.802685,29.706156,21.106981,0.4858191,1.1233784,0.03399594,0.23109476,0.91100127,0.87700534,10.514484,7.167626,8.325159,3.9195454,0.23680271,1.2844261,21.149488,0.7158925,3.8990006,3.9485075,-2.019606,-8.908138,-6.766981,-1.9146118,0.015636224,1.0189246,1.0442424,1.1210291,9.07999,0.43871683,7.1819696,1.3653419,26.594637,0.38179946,686.03357,0.31670377,1512.9845,0.18581423,-124.93722,-0.7230128,1757.6765,0.17217554,1083.3486,0.30287334,-118.96465,-0.7284977,2838.5688,0.11044258,1000.7972,0.4362095,-121.43572,-0.6893299,-16.519133,-0.5687936,25.59916,0.31818736,0.07183769,0.3944414,-0.019087166,-0.8959143,0.43927586,0.73065,29.335922,0.34947982,4.8080792,3.4470332,-3.835928,-6.1464415,-11.374923,-1.3140509,-6.9968204,15.415623,0.032906093,0.0061855535,0.07129533,2.754821,1.9553072,0.2242857,0.14724684,0.2325,0.2104014,-22.627905
G3001_1_S0129.wav,Genuine\Male\G3001,1,G3001,Male,32.54922,0.11648833,29.781242,32.570644,34.110764,4.329521,21.028814,28.41046,10.3519,0.30420446,0.45316485,1.011769,0.019375397,0.3012178,0.8282979,0.8089225,7.761133,5.9229865,5.8752446,3.0327508,0.1666697,1.1803118,23.351181,0.80836904,13.587168,0.8252549,3.7780936,4.434963,-3.0808933,-4.083448,0.0148722725,2.397281,0.90430695,1.0305098,9.612284,0.33866552,6.6855927,1.3451082,31.000273,0.28278893,640.6373,0.33739498,1352.0979,0.15497862,-91.35124,-1.0326301,1753.9673,0.19320373,1097.8792,0.28092924,-99.67356,-0.85755414,2796.0059,0.102267265,1013.8806,0.39736262,-102.52126,-0.80630004,-19.707113,-0.40068534,29.070005,0.27398074,0.06259786,0.35323006,-0.024770843,-0.5858464,0.27819487,0.700471,36.206066,0.30411804,11.754419,1.1743202,1.0232551,19.306723,-5.938257,-2.2866743,-9.178029,15.953002,0.010057443,0.012738899,0.020969603,2.7322404,1.3850416,0.406,0.26119724,0.292,0.20663011,-23.11055
G3001_1_S0130.wav,Genuine\Male\G3001,1,G3001,Male,32.94673,0.06996609,31.234344,33.258698,34.72285,3.4885063,31.25826,7.823573,9.420975,19.869202,0.46670797,1.1398056,0.018084658,0.1589903,0.92035407,0.9022694,11.904474,6.304686,8.451002,4.931501,0.19508195,1.2638681,27.250349,0.5458005,9.048433,1.4384575,3.4097648,4.3921785,-0.8750158,-13.48551,0.016201062,1.4386932,0.88543856,1.1246643,9.385081,0.3129547,6.6085215,1.2323277,29.06316,0.33638626,610.00867,0.33301938,1406.3503,0.13718241,-104.488815,-0.9156647,1686.6116,0.19364901,1097.5587,0.3398685,-107.99637,-0.8213828,2774.0505,0.09116211,911.44604,0.4029404,-111.7483,-0.7599256,-18.410545,-0.47462067,29.235142,0.32473874,0.06661241,0.3360474,-0.024953524,-0.53226566,0.36440343,0.64716065,38.52123,0.23545097,7.9676304,1.8240926,1.0802101,17.048573,-7.4700165,-1.4334142,-13.015128,21.830025,-0.0028938418,0.01160885,0.017400501,2.8806586,1.0395011,0.48799998,0.2966749,0.37666667,0.22298479,-22.503935
G3001_1_S0132.wav,Genuine\Male\G3001,1,G3001,Male,34.090206,0.1207915,31.500242,33.795166,35.66841,4.168169,712.5076,1190.0791,40.46456,70.65017,0.5894243,1.0026162,0.02933798,0.43690702,1.1224425,1.0931045,13.132358,8.472899,14.597835,5.8699074,0.2853309,1.194107,15.928497,1.2736301,12.938335,1.1134801,3.379968,4.8195643,4.099594,2.3531604,0.019112242,1.2219684,1.0933944,0.88768107,8.505807,0.3918424,9.157315,1.2717701,27.602272,0.2825347,558.01953,0.3412845,1373.2972,0.12935673,-105.87412,-0.89692193,1633.7405,0.16207828,1043.8556,0.28804877,-106.94673,-0.81676364,2675.7495,0.088202134,906.5834,0.35092,-108.75037,-0.7703013,-14.820996,-0.58490956,23.538641,0.4060353,0.06691967,0.39945838,-0.015959585,-0.9338922,0.50900936,0.66539943,27.427254,0.6035407,10.280221,1.5161813,-1.8884692,-10.042517,2.769693,3.96492,-8.202897,16.101233,0.00074108975,0.011509769,0.047307298,3.0959752,2.5157235,0.19874999,0.18884103,0.19999999,0.22341505,-20.618101
G3001_1_S0133.wav,Genuine\Male\G3001,1,G3001,Male,33.29539,0.11303578,31.300299,33.47159,34.658676,3.3583775,37.499367,26.241358,29.643785,28.128517,0.4742287,1.0019315,0.038227715,0.32874787,0.9423553,0.90412754,6.8952527,3.2062454,9.392002,5.159403,0.18445195,1.1720506,23.702984,0.6988068,8.853955,1.4461899,-1.2234005,-13.919252,1.2092164,9.512261,0.019473707,1.249588,1.0903293,0.88173383,8.440031,0.384414,7.674355,1.2244321,28.87878,0.42157277,609.57184,0.4327946,1385.9413,0.16082826,-97.10527,-0.9875729,1644.208,0.1868665,1050.4731,0.2875053,-97.058014,-0.91611683,2758.405,0.124538876,956.28986,0.34611827,-101.19363,-0.8362549,-14.352423,-0.67568254,26.663198,0.45241788,0.06784415,0.357742,-0.015014236,-1.0014267,0.30700058,0.67374265,31.698662,0.4529455,7.2940392,1.8725567,-3.7014527,-5.3726583,0.18845639,67.71179,-9.385709,19.1839,0.018115105,0.012650561,0.02823806,3.125,1.5831134,0.35,0.25364015,0.25833333,0.2112989,-24.141747
G3001_1_S0134.wav,Genuine\Male\G3001,1,G3001,Male,34.131195,0.072487645,32.99855,34.04074,35.938496,2.9399452,93.40478,128.13855,16.20104,19.007376,0.35088587,1.2205027,0.0218179,0.113959946,0.7076139,0.68579596,9.301421,8.1716385,7.859859,3.8954988,0.16778593,1.3545119,19.40416,0.78581303,10.04081,1.2910261,-2.3515134,-7.971693,-4.450707,-2.7070186,0.028401,1.3195797,1.4776345,0.9154607,8.010099,0.37513205,7.005855,1.4691933,29.345852,0.3553555,598.87775,0.35306975,1390.0846,0.14611903,-131.14507,-0.6822845,1663.9702,0.1897856,1094.3302,0.24139318,-127.84411,-0.67113763,2768.4243,0.11220329,980.4933,0.36201522,-131.47488,-0.6175223,-14.378526,-0.6148655,27.485441,0.3831139,0.06893189,0.39202133,-0.015198999,-1.0956334,0.3306296,0.7069792,29.460796,0.4613435,9.793547,1.2775297,-10.619876,-1.9625821,-7.571623,-1.6172489,-9.752734,19.03959,0.025838688,0.009821252,0.061820026,2.7459955,2.314815,0.16399999,0.083450586,0.22454545,0.22333683,-26.121939
G3001_1_S0136.wav,Genuine\Male\G3001,1,G3001,Male,33.7848,0.06245162,32.952385,34.292656,35.13205,2.1796646,71.6713,77.865425,6.006296,13.88156,0.508912,1.0480155,0.03893423,0.34814623,1.0365641,0.9976299,11.087197,5.6293526,9.932251,6.6110716,0.23978716,1.1415077,24.59701,0.56107986,5.028147,2.1549318,-7.076587,-2.3673668,-2.7721353,-3.9440398,0.023995299,1.7819382,1.0011457,0.90647924,8.465662,0.337887,7.9734635,1.5085641,26.486307,0.36471644,564.0519,0.37198266,1401.9182,0.1238747,-101.38652,-0.96203166,1576.5922,0.18492909,1059.5248,0.22900428,-98.45963,-0.9247895,2710.7888,0.1094563,767.1681,0.4712349,-102.82979,-0.8456345,-15.367166,-0.4383463,25.800495,0.25811777,0.07366013,0.2899522,-0.012801281,-0.9177683,0.40835688,0.5974573,31.829065,0.31206962,5.0978146,2.1778471,-9.6317,-2.1884654,-5.898699,-2.137642,-8.053865,17.265509,0.029558666,0.011589469,0.04079631,3.1358886,1.4184397,0.3775,0.2145198,0.24399999,0.21564785,-22.803022
G3001_1_S0137.wav,Genuine\Male\G3001,1,G3001,Male,35.45367,0.05595364,34.065754,35.67471,37.306442,3.2406883,122.246216,106.74652,18.587177,11.013799,0.36246496,1.2127011,0.023726922,0.1524658,0.6846849,0.66095793,11.348884,8.760017,8.397738,4.5676975,0.16580164,1.518552,22.684351,0.5799663,9.519219,1.3447281,-5.842708,-2.5826633,-7.731382,-1.6787263,0.02355029,1.7141056,0.9253437,0.9610951,9.435502,0.33666703,10.763362,0.9902637,29.00185,0.39498135,617.30365,0.33063242,1401.9316,0.13245162,-123.86396,-0.7263174,1664.766,0.18045844,1074.5431,0.22725913,-114.40886,-0.75611174,2796.4436,0.10140455,874.52966,0.3633144,-117.96438,-0.7011834,-16.331017,-0.5788297,26.689592,0.4058699,0.07731844,0.38137525,-0.013815326,-0.99747956,0.29666486,0.96837044,27.241772,0.49245623,11.507282,1.0470638,-7.946322,-2.3629417,-11.927235,-1.2670152,-10.303626,20.518206,0.032344993,0.0073119826,0.047099173,2.8277636,2.34375,0.19555555,0.17378856,0.20888889,0.22007293,-25.23352
G3001_1_S0141.wav,Genuine\Male\G3001,1,G3001,Male,33.836765,0.07801186,31.236618,34.31894,36.50343,5.2668114,66.75122,52.874714,7.365584,11.31788,0.44038716,1.0102082,0.027512744,0.36630428,0.87776923,0.8502565,6.652804,3.8344598,7.8417335,3.6305723,0.16030005,1.1217412,25.651392,0.5747288,8.370605,1.4557893,-11.510765,-1.3440582,-9.1837,-1.3541914,0.011577543,1.077092,0.8338253,1.1055675,9.192529,0.3502152,5.959983,1.2527262,31.167513,0.27378213,596.4992,0.34364295,1348.6796,0.14011733,-101.44137,-0.95992196,1589.4368,0.19908898,1066.6549,0.25869516,-97.26131,-0.9293273,2770.0503,0.11208843,854.299,0.4014265,-103.48468,-0.81830937,-13.914475,-0.43118602,28.474777,0.25893614,0.087831564,0.21027772,-0.021587303,-0.69529504,0.2728282,0.60909134,34.102802,0.3416563,6.422297,1.8859944,-20.09096,-0.7122944,-16.297888,-0.6953126,-11.372784,21.803259,0.015249375,0.010056606,0.023760295,2.970297,1.6778524,0.322,0.21701612,0.21,0.23380904,-24.586662
G3001_1_S0142.wav,Genuine\Male\G3001,1,G3001,Male,33.582603,0.074384704,30.965723,33.80047,36.153107,5.1873837,95.611885,72.69513,13.930781,14.512173,0.54066294,0.9912248,0.039490625,0.48352095,0.8993443,0.8598537,10.2822,7.9719357,8.664313,6.3129897,0.27053457,1.3824551,18.95467,0.94490016,14.932546,0.89687055,1.955706,9.190038,-3.9787502,-2.8684084,0.027847603,1.4996178,0.9018636,0.9908698,8.927673,0.3920828,11.68548,0.88271564,28.264727,0.30433348,622.34875,0.34974483,1463.5385,0.2090714,-110.29436,-0.84705526,1699.0355,0.19781113,1044.2363,0.39504758,-110.512924,-0.7774898,2780.6694,0.10905763,867.98596,0.2965021,-111.516136,-0.76072943,-18.216139,-0.49943846,25.816587,0.42419514,0.07258734,0.28456572,-0.024795353,-0.6152854,0.48833734,0.85590446,27.452782,0.52348274,15.988257,0.841167,4.928395,4.0869627,-8.073317,-1.4747866,-8.242876,18.801165,0.019694928,0.009330498,0.050679665,2.588997,1.6447369,0.302,0.20113675,0.23666665,0.21584459,-20.407932
G3001_1_S0145.wav,Genuine\Male\G3001,1,G3001,Male,35.206867,0.07035277,34.040977,35.66548,37.515495,3.4745178,49.244415,28.865627,19.114744,21.31552,0.50223655,1.1619661,0.025065357,0.18616511,1.0313616,1.0062963,8.750261,6.211658,9.177955,4.0779233,0.24392538,1.3569226,21.47067,0.47021773,11.494788,0.96941614,-2.428572,-10.193485,-1.3111078,-11.766059,0.025260767,1.833362,0.99033636,0.96712077,9.661201,0.32719347,7.3465486,1.6331168,32.789383,0.35061806,728.3165,0.32534724,1446.6807,0.23459095,-103.66087,-0.91510254,1784.5845,0.16491295,1085.8375,0.2578225,-98.26849,-0.91135573,2917.694,0.119759895,1049.1022,0.24333888,-104.1573,-0.8079607,-15.969689,-0.5514335,30.09892,0.37141094,0.08457333,0.353588,-0.017253885,-1.0443482,0.43209693,0.80100787,27.3775,0.35259977,11.029915,1.0362921,-13.570268,-2.069612,-7.9819584,-2.1082184,-14.647575,23.445269,0.0017423535,0.008235635,0.014589562,2.5179856,1.4652015,0.3725,0.16422164,0.22999999,0.23849528,-20.350775
G3001_1_S0148.wav,Genuine\Male\G3001,1,G3001,Male,33.404884,0.06656005,31.391796,34.307224,34.97315,3.5813522,65.72902,70.16527,34.38577,54.808704,0.4523116,1.2419702,0.027248364,0.13050346,0.92486656,0.8976182,9.586582,5.1578465,9.445236,6.6904173,0.20166238,1.3929921,26.478128,0.35113263,5.1939507,2.7583792,5.4576654,3.2388687,4.460405,2.5527651,0.031234125,1.8165758,1.0575716,0.98587805,9.5750885,0.23579867,15.852144,0.88740426,29.485874,0.43348774,648.3594,0.38317752,1409.8488,0.1763823,-106.5066,-0.89166844,1726.4493,0.1729034,1089.6099,0.37377483,-104.5242,-0.8518368,2792.3904,0.11549256,967.02936,0.37189463,-107.091446,-0.8074461,-19.249247,-0.45803538,28.490461,0.32247856,0.06827897,0.43370622,-0.008657937,-1.5249774,0.36783183,0.8069647,31.761183,0.263014,8.183099,2.0746849,6.113819,3.6201434,2.8218105,5.0613956,-9.913043,19.003084,0.030063357,0.012629623,0.013193387,2.5641026,0.8639309,0.6125,0.48689705,0.52,0.17521416,-21.663507
G3001_1_S0149.wav,Genuine\Male\G3001,1,G3001,Male,31.638498,0.08326691,29.543827,32.09306,34.03759,4.493763,59.912525,52.814495,29.907513,26.044409,0.46528104,1.0948204,0.034217495,0.2142711,1.00055,0.96633255,8.505461,3.9793136,9.333619,5.824923,0.20388727,1.2126902,29.2892,0.30311596,2.0770571,6.5466957,-8.880791,-1.7929084,2.4847066,4.470454,0.026982086,1.1767216,1.4238743,0.9776475,6.9084687,0.46390432,5.3284793,1.7142448,28.130188,0.37242237,599.191,0.38361394,1378.0149,0.15655817,-99.87208,-0.9731921,1615.7913,0.18718436,1080.7461,0.27426478,-99.440544,-0.91697884,2751.4788,0.110497534,883.39984,0.27230984,-105.29879,-0.81445,-14.921208,-0.6374823,28.33053,0.31935975,0.06800893,0.3728671,-0.015660096,-1.0988926,0.34755772,0.70636624,34.564644,0.20919243,4.6435776,3.4716015,-11.781239,-1.6706059,0.18724118,72.21682,-7.495974,20.22039,0.02458253,0.012195617,0.040258687,3.1073446,1.7191978,0.305,0.2058114,0.21857142,0.20342977,-23.667156
G3001_1_S0150.wav,Genuine\Male\G3001,1,G3001,Male,32.847076,0.03127744,32.209347,32.766014,33.703644,1.494297,21.092728,11.260311,13.006326,11.147789,0.45619228,1.08355,0.036238894,0.28901893,0.8961173,0.8598784,9.279665,5.798622,10.824783,5.4730587,0.20040552,1.2272184,26.795948,0.44229844,2.8070884,4.276877,-6.939601,-2.2477686,2.2387135,5.3258944,0.012235574,1.0324812,1.1336508,0.993398,7.959346,0.3618778,5.4606886,1.4019878,28.3623,0.3581318,548.89923,0.30010006,1413.7192,0.124010846,-101.95374,-0.9645935,1552.4065,0.14784433,1058.0966,0.15235604,-100.734955,-0.9197222,2736.873,0.09082168,875.4299,0.38317782,-108.11427,-0.7927271,-12.691411,-0.58780295,27.650606,0.27524024,0.05696204,0.4230004,-0.016493099,-0.85838926,0.35687926,0.69973546,34.512035,0.25848675,0.91860557,12.886805,-15.190855,-1.0215718,-1.3693064,-6.8451886,-10.552522,20.390095,0.011732391,0.011096118,0.033038266,3.448276,1.7543861,0.29,0.24494897,0.21499999,0.22507405,-24.42913
G3001_1_S0152.wav,Genuine\Male\G3001,1,G3001,Male,32.487995,0.066170335,30.807505,32.958664,34.191586,3.384081,58.54211,63.32825,45.55054,37.552757,0.6198732,1.050514,0.030566456,0.35728532,1.2835455,1.252979,8.609714,4.9373083,8.598311,3.6414201,0.30326876,1.1645269,21.680557,0.5450326,9.811418,1.163272,-0.47412422,-47.12571,-3.637658,-3.7539873,0.027444247,1.50743,1.0665585,0.92663294,8.078822,0.37665176,5.2056227,2.867374,23.755049,0.56339085,616.82983,0.3339327,1337.6946,0.2029511,-88.623024,-1.0946634,1692.7173,0.16441303,1000.81494,0.31100094,-92.31342,-0.9789847,2798.6072,0.086585134,884.8908,0.41817442,-96.469505,-0.89677596,-16.327988,-0.50570244,28.48777,0.2858525,0.06745966,0.3902594,-0.018258275,-0.8300747,0.51160264,0.65412295,29.094988,0.26715052,9.276677,1.4483552,-8.186098,-3.2134676,-8.876303,-1.6217095,-9.273219,15.628158,0.016587066,0.010870334,0.019738425,2.7777777,1.2539185,0.45749998,0.3248365,0.25399998,0.21058016,-19.75421
G3001_1_S0153.wav,Genuine\Male\G3001,1,G3001,Male,33.411976,0.10022631,32.467724,34.13835,35.465786,2.9980621,48.22137,32.15985,0.40344238,13.376935,0.5678871,1.0139704,0.04103575,0.4518565,1.0843605,1.0433247,9.08262,4.539258,6.623125,3.6078932,0.26305106,1.1911317,27.966534,0.386621,12.894587,1.0866354,-1.35024,-15.391328,-3.6366286,-4.3622293,0.01587581,1.5273162,0.7975923,1.0156809,9.464342,0.36584976,13.123345,1.3098835,32.697735,0.3401582,661.8943,0.37447914,1351.686,0.17150745,-80.93629,-1.1236728,1754.2,0.18842706,1096.6497,0.37048033,-83.18327,-0.97449994,2836.7473,0.12161311,951.5842,0.29614526,-87.526215,-0.88851774,-19.91673,-0.4605654,32.551914,0.27622083,0.064069875,0.51369196,-0.015737845,-1.0622954,0.37698558,0.8430353,33.71716,0.23694389,11.798135,1.2526803,-3.9425688,-5.9917974,-6.917419,-2.350288,-15.694483,25.188143,0.0072157728,0.006302964,0.04794831,2.631579,2.006689,0.32166666,0.35765052,0.15333332,0.15552779,-20.537556
G3001_1_S0154.wav,Genuine\Male\G3001,1,G3001,Male,32.887547,0.08902465,31.560333,33.55211,34.92,3.359665,135.3963,134.16135,23.333624,9.316517,0.68201077,1.1141039,0.040759347,0.33090988,1.5686004,1.5278411,13.417579,8.7829075,10.826559,3.9718933,0.32188803,1.2496873,23.558914,0.60120815,9.186282,1.7776216,1.382885,11.769498,3.5068002,3.4930155,0.021536166,1.6409613,0.79370534,0.7356636,8.729405,0.3167195,7.6980014,1.1556985,26.734615,0.4493812,622.3437,0.35168645,1366.6622,0.13955128,-86.16478,-1.0857546,1696.0176,0.16201976,1135.8792,0.29912934,-89.574875,-0.9739399,2785.6074,0.10521747,927.4689,0.42795515,-94.09213,-0.8874023,-17.875763,-0.5629064,28.581932,0.35548732,0.05810032,0.4485644,-0.019554337,-0.7601432,0.5180301,0.79224014,31.517097,0.2934356,8.156256,2.2170649,-1.805644,-10.274595,0.40916258,32.137573,-11.440942,21.033733,-0.0052283257,0.01501792,0.020546366,2.5062656,1.0152285,0.59749997,0.35960913,0.36249998,0.17483921,-19.54618
G3001_1_S0155.wav,Genuine\Male\G3001,1,G3001,Male,33.356663,0.07933099,31.696198,33.24601,34.568947,2.8727493,64.719154,52.344532,89.09264,122.818016,0.41681024,1.2584871,0.021193154,0.07339026,0.9452697,0.92407656,11.414889,6.2995276,7.880582,4.1557446,0.16997297,1.3564785,21.065031,0.56702447,6.239537,2.1042671,-5.564213,-2.9321687,-0.585428,-17.35723,0.023537096,1.4114474,1.0784619,0.70532143,7.6856484,0.3696663,5.0950356,1.8643888,22.89744,0.43258372,503.45782,0.3525869,1356.8727,0.1320622,-115.55633,-0.83269036,1520.782,0.13849625,1031.5431,0.1841688,-109.813774,-0.8569677,2661.7063,0.07332371,873.2262,0.52406675,-116.113495,-0.7528847,-12.326936,-0.6291777,26.89242,0.26884145,0.0667427,0.28901,-0.011675047,-1.0020176,0.3397107,0.66166073,30.248951,0.24263316,1.6889884,8.694694,-11.81361,-1.6330671,-4.920889,-2.1759114,-10.146941,20.985195,0.010332602,0.016797408,0.01899089,2.6190476,1.2048192,0.38599998,0.13979986,0.35166666,0.19428644,-24.549192
G3001_1_S0156.wav,Genuine\Male\G3001,1,G3001,Male,33.734688,0.09913372,32.46853,33.75135,35.175056,2.7065277,701.411,1134.7961,357.67386,493.58984,0.41392043,1.0673906,0.01917507,0.29774913,0.8258379,0.80666286,7.794392,5.0326366,7.0608697,4.6008024,0.1548729,1.3023497,22.541933,0.6081378,7.990871,1.6418928,-1.607471,-10.905771,-0.773994,-12.649983,0.013895502,1.2355422,0.89303565,0.96546704,9.2556925,0.3034218,10.832611,1.0962608,27.803766,0.36296874,583.46783,0.35329252,1346.1405,0.16878882,-101.05911,-0.96117246,1673.6874,0.1634534,1028.8306,0.37422535,-103.29769,-0.86934644,2753.4421,0.11591292,958.0345,0.40799758,-106.8771,-0.8055781,-15.476389,-0.499066,26.480425,0.3419664,0.0726483,0.2894075,-0.014332669,-1.059963,0.2662873,0.70606047,31.00087,0.35838383,7.3205204,1.8354006,-1.7381631,-11.903096,-3.5042071,-3.022539,-8.995126,19.9358,0.011918554,0.017791443,0.029204046,3.1007752,0.97847366,0.53999996,0.33232513,0.38333333,0.40044418,-25.187092
G3001_1_S0162.wav,Genuine\Male\G3001,1,G3001,Male,33.782585,0.05075022,32.278336,34.27002,35.247402,2.9690666,120.74426,148.0819,13.557085,17.18438,0.615033,1.0336764,0.024952685,0.32031295,1.3532741,1.3283215,8.616409,4.297253,8.772674,4.7791843,0.2578889,1.2277838,24.973824,0.4928494,4.082004,2.9350176,-10.713321,-1.5037814,-1.3780531,-9.080522,0.015172028,1.4595942,0.8345648,1.106713,8.926994,0.37525067,5.167521,2.0874102,27.2087,0.39420542,647.87384,0.31879354,1360.632,0.15696365,-104.78512,-0.9506622,1689.9037,0.17383903,1047.9521,0.22182143,-105.505356,-0.8864458,2804.9153,0.10242674,864.8346,0.33881447,-110.9367,-0.7942106,-13.652336,-0.6661174,26.47139,0.3080152,0.08049408,0.23180786,-0.019823136,-0.78158516,0.47547725,0.62655276,31.38872,0.33492103,-0.07768089,-143.02759,-19.437658,-0.78803694,-6.3417053,-1.9219688,-12.343313,23.497965,0.0070536467,0.0071367184,0.048837554,2.8673835,1.459854,0.33249998,0.212882,0.264,0.23018253,-21.085875
G3001_1_S0163.wav,Genuine\Male\G3001,1,G3001,Male,33.30706,0.061129533,31.508633,33.23601,35.19258,3.6839485,165.0736,149.123,19.14001,13.49944,0.4376411,1.104506,0.019952718,0.34205753,0.7418537,0.721901,7.637277,3.6292489,6.2176147,3.2511373,0.20798239,1.3549305,25.45059,0.6294289,8.994333,1.4249511,-6.0691175,-2.7906435,1.1286336,9.208445,0.0232653,1.515271,0.90737605,0.97606575,8.456172,0.48002735,13.195433,0.7106729,35.73533,0.3264879,698.4699,0.31956583,1404.8796,0.19484748,-97.396935,-0.97071564,1795.4435,0.16565098,1098.4481,0.23248976,-98.416176,-0.87999517,2942.0166,0.11141045,960.68445,0.2627049,-103.95174,-0.78530097,-18.21837,-0.6119015,30.02543,0.34569818,0.07582145,0.27124915,-0.014836465,-1.0774848,0.33994967,0.8778873,33.6018,0.39814416,9.216464,1.5658554,-8.527527,-2.3230147,-2.6737742,-4.404671,-10.275267,22.837444,0.012313574,0.01618004,0.041992906,3.3333333,2.0338984,0.26999998,0.15769169,0.17142856,0.21141891,-23.329353
